episode,length,return
728,81,386.74196817696196
729,93,484.90216693681697
730,50,238.20138373930013
731,76,363.84469343546044
732,62,309.1360532375459
733,123,603.5810292623481
734,64,307.76826094659856
735,54,257.1055111934639
736,89,375.98483882745825
737,67,311.04409253770996
738,96,405.67378699212423
739,92,418.867733413465
740,70,351.2096733982487
741,88,417.71498818038657
742,76,383.1520664810861
743,50,230.07230774086742
744,76,366.27153321090327
745,129,549.4809509014174
746,120,572.66268718095
747,113,484.6215113959448
748,82,350.1173616427536
749,136,671.5681399357222
750,70,345.9410944318477
751,102,431.44459876433376
752,100,501.50626929273784
753,112,557.382512582715
754,61,290.9914701978339
755,129,566.259699517619
756,110,558.1462083048355
757,124,629.3369331431287
758,69,348.82974826649985
759,77,364.14056355266865
760,80,404.88696879543824
761,88,439.36625739526875
762,106,440.8436784664815
763,103,513.5672452102061
764,85,428.41193848185344
765,125,585.5524873277071
766,98,450.3764816113851
767,64,290.0969939163448
768,94,417.2762293826524
769,63,264.733233742271
770,84,426.13069146979325
771,95,470.7378911179551
772,95,432.2442277761703
773,82,377.62972242503
774,103,446.1486565118399
775,86,367.9574842785949
776,78,324.4765085139478
777,89,368.96031448321867
778,101,510.43996241522774
779,67,329.3863837684894
780,77,383.8896256687059
781,104,528.0994715097203
782,97,471.8433676128428
783,96,457.5153497307605
784,119,594.3569369464765
785,73,351.6147150466697
786,77,304.2373763069871
787,81,334.23583069512375
788,95,386.3691048384081
789,101,413.9489568093234
790,62,269.63810878227025
791,88,356.82401288034765
792,99,467.12703653597384
793,158,710.0968041933809
794,117,589.7101072915024
795,109,473.8857995861647
796,94,453.6993583652599
797,97,491.354935124069
798,95,468.15270632792397
799,86,362.15554040574597
800,89,439.0880377364754
801,116,512.3200150546849
802,103,501.81076958192176
803,125,563.5949908893238
804,79,395.0914131710579
805,83,411.91454486651736
806,110,555.243961241326
807,98,436.27784976848426
808,102,498.22410215873225
809,81,417.846095121611
810,84,347.51552496561214
811,95,472.52025778396836
812,110,465.38073823467016
813,75,364.4117499762179
814,85,413.7512758337653
815,102,432.78631437207616
816,117,593.1369738724497
817,85,414.97269238260725
818,78,391.5067128973018
819,150,700.4928004246888
820,108,529.7299185815257
821,91,391.8470183598968
822,90,455.21779508192833
823,76,316.5278787712587
824,78,345.69717707776573
825,102,472.0010373112008
826,119,612.2780731539989
827,85,423.17708702678704
828,96,444.365775012796
829,88,438.6660943903921
830,112,519.7731903511475
831,108,554.6916918703915
832,90,455.6822905238057
833,90,443.0266535273033
834,92,480.30272346822
835,90,464.4963115360259
836,91,455.1753726824468
837,105,532.1351372980449
838,99,490.48665612283554
839,114,506.14745602350314
840,73,366.41014692399744
841,98,432.92056822512643
842,76,383.93238676403803
843,69,334.5361845407001
844,80,407.6167352338409
845,82,381.2668651540094
846,96,476.13438701727324
847,84,413.16482103903985
848,85,409.7830961149116
849,104,511.47256914523393
850,79,382.2508284552549
851,95,486.80919810984545
852,150,760.0824785971015
853,96,475.30859998781295
854,94,451.8735573976558
855,121,633.2653710994845
856,102,534.5224924841576
857,70,359.0100019290424
858,121,569.969756857188
859,116,614.9186099007771
860,119,580.5575833265907
861,86,442.2858968627064
862,81,422.6544048857443
863,81,399.10010617304107
864,90,465.27135997450483
865,114,490.94800168963513
866,98,431.27813713850355
867,94,412.29828429130026
868,188,926.925523919644
869,127,581.6450210527275
870,82,426.218925762287
871,95,458.0609015089238
872,96,470.6766692368968
873,123,624.0463040405995
874,86,440.49905787956004
875,111,563.5053912453051
876,54,260.760072315177
877,112,577.446059174566
878,164,791.2331367057913
879,103,474.94324218692645
880,83,424.5702522789362
881,134,690.0450427174519
882,140,692.9136525954355
883,96,446.46388993785774
884,100,454.5699423876485
885,111,520.802925182054
886,91,440.67611152098885
887,72,330.584585684317
888,100,450.0606665866678
889,191,936.0363182305236
890,97,476.72189843205814
891,68,331.42818110203416
892,101,504.60876260070074
893,95,417.33278665476445
894,92,482.76382640999043
895,118,601.2811631784673
896,100,522.5493647188233
897,96,503.18070757777167
898,77,351.8320797459163
899,82,404.6458518213749
900,66,330.85036121595795
901,54,266.98245222437225
902,93,471.13213664064756
903,80,379.7183368472555
